,flight_date,flight_status,departure_airport,departure_timezone,departure_gate,departure_terminal,arrival_airport,arrival_timezone,arrival_terminal,arrival_gate,airline_name
4710,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Vistara
4711,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,United Airlines
4712,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Air New Zealand
4713,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Malaysia Airlines
4714,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,SWISS
4715,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,,,,,AirAsia
4716,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,4,,AirAsia
4717,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,1,,Scoot
4718,2024-09-05,scheduled,Sunan International,Asia/Pyongyang,,,Beijing Capital International,Asia/Shanghai,2,,Air Koryo
4719,2024-09-05,scheduled,Chengdu Tianfu International Airport,Asia/Chongqing,,2,Beijing Capital International,Asia/Shanghai,2,,Hainan Airlines
4720,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hong Kong International,Asia/Hong_Kong,1,,Cathay Pacific
4721,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H15,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
4722,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Hangzhou,Asia/Shanghai,3,,Hainan Airlines
4723,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shuangliu,Asia/Shanghai,2,,Air China LTD
4724,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shenzhen,Asia/Shanghai,,,Air China LTD
4725,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Changsha,Asia/Shanghai,2,,Hainan Airlines
4726,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Lanzhou Zhongchuan Airport,,,,Air China LTD
4727,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kunming,Asia/Shanghai,,,Air China LTD
4728,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Xianyang,Asia/Shanghai,2,,Air China LTD
4729,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Gimpo Airport,Asia/Seoul,I,,Korean Air
4730,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Tianhe International,Asia/Shanghai,3,,Air China LTD
4731,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Nanning,Asia/Shanghai,,,Air China LTD
4732,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Guang Yuan,Asia/Shanghai,,,Air China LTD
4733,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Dalian,Asia/Shanghai,,,Air China LTD
4734,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Chongqing Jiangbei International,Asia/Shanghai,3,,Air China LTD
4735,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Xiamen,Asia/Shanghai,4,,Air China LTD
4736,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Hangzhou,Asia/Shanghai,4,,Air China LTD
4737,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Sartu,Asia/Shanghai,,,Air China LTD
4738,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Nanchang,Asia/Shanghai,,,Air China LTD
4739,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hami,Asia/Shanghai,,,Air China LTD
4740,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Karamay,Asia/Shanghai,,,Air China LTD
4741,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Yun Cheng,Asia/Shanghai,,,Air China LTD
4742,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shuangliu,Asia/Shanghai,2,,Sichuan Airlines
4743,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H16,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
4744,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shenzhen,Asia/Shanghai,,,Hainan Airlines
4745,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guangzhou Baiyun International,Asia/Shanghai,1,,Shenzhen Airlines
4746,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guiyang,Asia/Shanghai,,,Air China LTD
4747,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Shanghai Hongqiao International,Asia/Shanghai,2,,Air China LTD
4748,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Urumqi,Asia/Shanghai,2,,Air China LTD
4749,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Xining,Asia/Shanghai,,,Air China LTD
4750,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kansai International,Asia/Tokyo,1,,Air China LTD
4751,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Xianyang,Asia/Shanghai,2,,Hainan Airlines
4752,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,LOT - Polish Airlines
4753,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,TAP Air Portugal
4754,2024-09-05,scheduled,Trabzon,Europe/Istanbul,,,Sabiha Gokcen,Europe/Istanbul,,,AJet
4755,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Lishe International Airport,Asia/Shanghai,,,Scoot
4756,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Shenzhen,Asia/Shanghai,T3,,Shenzhen Airlines
4757,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Ninoy Aquino International,Asia/Manila,3,,Singapore Airlines
4758,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Phnom Penh International,Asia/Phnom_Penh,,,Singapore Airlines
4759,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Soekarno-Hatta International,Asia/Jakarta,2,,AirAsia
4760,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,1,B5,Scoot
4761,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,,,Scoot
4762,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Perth International,Australia/Perth,1,,Scoot
4763,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,2,Soekarno-Hatta International,Asia/Jakarta,3,,TransNusa
4764,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,2,D5,Singapore Airlines
4765,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuching,Asia/Kuching,,,AirAsia
4766,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Sultan Azlan Shah Airport,Asia/Kuala_Lumpur,,,AirAsia
4767,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,2,2,Madras International (Meenambakkam),Asia/Kolkata,2,,IndiGo
4768,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,9,2,Civil,Asia/Kolkata,,,Air India Express
4769,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,2,,AirAsia
4770,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,3,Soekarno-Hatta International,Asia/Jakarta,2,,Batik Air
4771,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Penang International,Asia/Kuala_Lumpur,,,AirAsia
4772,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,8,4,Juanda,Asia/Jakarta,2,,Jetstar Asia
4773,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,4,Da Nang,Asia/Ho_Chi_Minh,2,,VietJet Air
4774,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Frankfurt International Airport,Europe/Berlin,1,,Singapore Airlines
4775,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Ngurah Rai International,Asia/Makassar,I,,Garuda Indonesia
4776,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Melbourne - Tullamarine Airport,Australia/Melbourne,2,20,Singapore Airlines
4777,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Haneda Airport,Asia/Tokyo,1,,Skymark Airlines
4778,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Chitose,Asia/Tokyo,D,,Skymark Airlines
4779,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India Express
4780,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India
4781,2024-09-05,scheduled,Sharjah,Asia/Dubai,28,,Cairo International Airport,Africa/Cairo,1,,FlyEgypt
4782,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Baghdad International,Asia/Baghdad,,,Air Arabia
4783,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Heydar Aliyev International (Bina International),Asia/Baku,,,Air Arabia
4784,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Bandaranaike International,Asia/Colombo,,,Air Arabia
4785,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Salalah,Asia/Muscat,,,Air Arabia
4786,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,King Khaled International,Asia/Riyadh,1,,Air Arabia
4787,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Mohammad Bin Abdulaziz,Asia/Riyadh,,,Air Arabia
4788,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
4789,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,SWISS
4790,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
4791,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Singapore Airlines
4792,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Virgin Atlantic
4793,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Qantas
4794,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,KLM
4795,2024-09-05,scheduled,Kumbhirgram,Asia/Kolkata,,,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
4796,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,LOT - Polish Airlines
4797,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
4798,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Ethiopian Airlines
4799,2024-09-05,scheduled,Netaji Subhas Chandra,Asia/Kolkata,,,Bhubaneswar,Asia/Kolkata,1,,IndiGo
4800,2024-09-05,scheduled,Shenzhen,Asia/Shanghai,,T3,Penang International,Asia/Kuala_Lumpur,,,Air China LTD
4801,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Virgin Australia
4802,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Vistara
4803,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,United Airlines
4804,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air New Zealand
4805,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Malaysia Airlines
4806,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air France
4807,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air Canada
4808,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Singapore Airlines
4809,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Virgin Australia
4810,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Vistara
4811,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,United Airlines
4812,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Air New Zealand
4813,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Malaysia Airlines
4814,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,SWISS
4815,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,,,,,AirAsia
4816,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,4,,AirAsia
4817,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,1,,Scoot
4818,2024-09-05,scheduled,Sunan International,Asia/Pyongyang,,,Beijing Capital International,Asia/Shanghai,2,,Air Koryo
4819,2024-09-05,scheduled,Chengdu Tianfu International Airport,Asia/Chongqing,,2,Beijing Capital International,Asia/Shanghai,2,,Hainan Airlines
4820,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hong Kong International,Asia/Hong_Kong,1,,Cathay Pacific
4821,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H15,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
4822,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Hangzhou,Asia/Shanghai,3,,Hainan Airlines
4823,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shuangliu,Asia/Shanghai,2,,Air China LTD
4824,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shenzhen,Asia/Shanghai,,,Air China LTD
4825,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Changsha,Asia/Shanghai,2,,Hainan Airlines
4826,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Lanzhou Zhongchuan Airport,,,,Air China LTD
4827,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kunming,Asia/Shanghai,,,Air China LTD
4828,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Xianyang,Asia/Shanghai,2,,Air China LTD
4829,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Gimpo Airport,Asia/Seoul,I,,Korean Air
4830,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Tianhe International,Asia/Shanghai,3,,Air China LTD
4831,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Nanning,Asia/Shanghai,,,Air China LTD
4832,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Guang Yuan,Asia/Shanghai,,,Air China LTD
4833,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Dalian,Asia/Shanghai,,,Air China LTD
4834,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Chongqing Jiangbei International,Asia/Shanghai,3,,Air China LTD
4835,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Xiamen,Asia/Shanghai,4,,Air China LTD
4836,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Hangzhou,Asia/Shanghai,4,,Air China LTD
4837,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Sartu,Asia/Shanghai,,,Air China LTD
4838,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Nanchang,Asia/Shanghai,,,Air China LTD
4839,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hami,Asia/Shanghai,,,Air China LTD
4840,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Karamay,Asia/Shanghai,,,Air China LTD
4841,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Yun Cheng,Asia/Shanghai,,,Air China LTD
4842,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shuangliu,Asia/Shanghai,2,,Sichuan Airlines
4843,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H16,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
4844,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shenzhen,Asia/Shanghai,,,Hainan Airlines
4845,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guangzhou Baiyun International,Asia/Shanghai,1,,Shenzhen Airlines
4846,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guiyang,Asia/Shanghai,,,Air China LTD
4847,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Shanghai Hongqiao International,Asia/Shanghai,2,,Air China LTD
4848,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Urumqi,Asia/Shanghai,2,,Air China LTD
4849,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Xining,Asia/Shanghai,,,Air China LTD
4850,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kansai International,Asia/Tokyo,1,,Air China LTD
4851,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Xianyang,Asia/Shanghai,2,,Hainan Airlines
4852,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,LOT - Polish Airlines
4853,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,TAP Air Portugal
4854,2024-09-05,scheduled,Trabzon,Europe/Istanbul,,,Sabiha Gokcen,Europe/Istanbul,,,AJet
4855,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Lishe International Airport,Asia/Shanghai,,,Scoot
4856,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Shenzhen,Asia/Shanghai,T3,,Shenzhen Airlines
4857,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Ninoy Aquino International,Asia/Manila,3,,Singapore Airlines
4858,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Phnom Penh International,Asia/Phnom_Penh,,,Singapore Airlines
4859,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Soekarno-Hatta International,Asia/Jakarta,2,,AirAsia
4860,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,1,B5,Scoot
4861,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,,,Scoot
4862,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Perth International,Australia/Perth,1,,Scoot
4863,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,2,Soekarno-Hatta International,Asia/Jakarta,3,,TransNusa
4864,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,2,D5,Singapore Airlines
4865,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuching,Asia/Kuching,,,AirAsia
4866,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Sultan Azlan Shah Airport,Asia/Kuala_Lumpur,,,AirAsia
4867,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,2,2,Madras International (Meenambakkam),Asia/Kolkata,2,,IndiGo
4868,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,9,2,Civil,Asia/Kolkata,,,Air India Express
4869,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,2,,AirAsia
4870,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,3,Soekarno-Hatta International,Asia/Jakarta,2,,Batik Air
4871,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Penang International,Asia/Kuala_Lumpur,,,AirAsia
4872,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,8,4,Juanda,Asia/Jakarta,2,,Jetstar Asia
4873,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,4,Da Nang,Asia/Ho_Chi_Minh,2,,VietJet Air
4874,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Frankfurt International Airport,Europe/Berlin,1,,Singapore Airlines
4875,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Ngurah Rai International,Asia/Makassar,I,,Garuda Indonesia
4876,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Melbourne - Tullamarine Airport,Australia/Melbourne,2,20,Singapore Airlines
4877,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Haneda Airport,Asia/Tokyo,1,,Skymark Airlines
4878,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Chitose,Asia/Tokyo,D,,Skymark Airlines
4879,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India Express
4880,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India
4881,2024-09-05,scheduled,Sharjah,Asia/Dubai,28,,Cairo International Airport,Africa/Cairo,1,,FlyEgypt
4882,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Baghdad International,Asia/Baghdad,,,Air Arabia
4883,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Heydar Aliyev International (Bina International),Asia/Baku,,,Air Arabia
4884,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Bandaranaike International,Asia/Colombo,,,Air Arabia
4885,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Salalah,Asia/Muscat,,,Air Arabia
4886,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,King Khaled International,Asia/Riyadh,1,,Air Arabia
4887,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Mohammad Bin Abdulaziz,Asia/Riyadh,,,Air Arabia
4888,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
